User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04473,SES04473,Browse,2025-10-25 01:32-52,Desktop,South,Organic,Sports,0.0,Yes
USR04473,SES04473,Add to Cart,2025-10-25 01:37-52,Desktop,North,Email,Electronics,0.0,Yes
USR04474,SES04474,Browse,2025-11-06 19:40-09,Tablet,West,Social Media,Beauty,0.0,Yes
USR04474,SES04474,Add to Cart,2025-11-06 19:43-09,Tablet,South,Email,Beauty,0.0,Yes
USR04474,SES04474,Checkout,2025-11-06 19:45-09,Mobile,West,Email,Fashion,0.0,Yes
USR04474,SES04474,Purchase,2025-11-06 19:48-09,Tablet,East,Email,Beauty,1609.61,No
USR04475,SES04475,Browse,2025-11-14 12:39-12,Desktop,North,Google Ads,Sports,0.0,Yes
USR04475,SES04475,Add to Cart,2025-11-14 12:42-12,Mobile,South,Social Media,Sports,0.0,Yes
USR04475,SES04475,Checkout,2025-11-14 12:44-12,Desktop,West,Organic,Electronics,0.0,Yes
USR04476,SES04476,Browse,2025-11-03 15:52-13,Mobile,West,Email,Electronics,0.0,Yes
USR04476,SES04476,Add to Cart,2025-11-03 15:56-13,Desktop,North,Organic,Fashion,0.0,Yes
USR04476,SES04476,Checkout,2025-11-03 16:00-13,Desktop,South,Google Ads,Sports,0.0,Yes
USR04477,SES04477,Browse,2025-11-08 21:07-31,Mobile,West,Organic,Beauty,0.0,Yes
USR04477,SES04477,Add to Cart,2025-11-08 21:10-31,Tablet,East,Google Ads,Electronics,0.0,Yes
USR04477,SES04477,Checkout,2025-11-08 21:15-31,Tablet,West,Email,Sports,0.0,Yes
USR04477,SES04477,Purchase,2025-11-08 21:19-31,Mobile,South,Email,Fashion,483.43,No
USR04478,SES04478,Browse,2025-11-10 22:19-25,Tablet,North,Google Ads,Sports,0.0,Yes
USR04478,SES04478,Add to Cart,2025-11-10 22:22-25,Tablet,East,Google Ads,Sports,0.0,Yes
USR04478,SES04478,Checkout,2025-11-10 22:24-25,Mobile,North,Organic,Sports,0.0,Yes
USR04478,SES04478,Purchase,2025-11-10 22:27-25,Desktop,East,Organic,Electronics,1304.18,No
USR04479,SES04479,Browse,2025-11-01 03:42-31,Tablet,East,Organic,Sports,0.0,Yes
USR04479,SES04479,Add to Cart,2025-11-01 03:46-31,Tablet,South,Social Media,Electronics,0.0,Yes
USR04480,SES04480,Browse,2025-10-26 07:01-42,Mobile,West,Email,Sports,0.0,Yes
USR04480,SES04480,Add to Cart,2025-10-26 07:04-42,Tablet,West,Email,Fashion,0.0,Yes
USR04480,SES04480,Checkout,2025-10-26 07:09-42,Tablet,South,Social Media,Electronics,0.0,Yes
USR04480,SES04480,Purchase,2025-10-26 07:11-42,Desktop,South,Organic,Electronics,1219.99,No
USR04481,SES04481,Browse,2025-10-27 09:16-16,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04481,SES04481,Add to Cart,2025-10-27 09:19-16,Mobile,West,Social Media,Home,0.0,Yes
USR04481,SES04481,Checkout,2025-10-27 09:21-16,Desktop,East,Social Media,Sports,0.0,Yes
USR04482,SES04482,Browse,2025-11-06 05:32-57,Tablet,North,Social Media,Electronics,0.0,Yes
USR04483,SES04483,Browse,2025-10-28 11:26-03,Mobile,North,Organic,Electronics,0.0,Yes
USR04483,SES04483,Add to Cart,2025-10-28 11:29-03,Tablet,North,Organic,Beauty,0.0,Yes
USR04483,SES04483,Checkout,2025-10-28 11:32-03,Mobile,East,Organic,Sports,0.0,Yes
USR04483,SES04483,Purchase,2025-10-28 11:36-03,Mobile,South,Email,Sports,1599.43,No
USR04484,SES04484,Browse,2025-11-06 16:31-41,Desktop,South,Social Media,Sports,0.0,Yes
USR04484,SES04484,Add to Cart,2025-11-06 16:34-41,Desktop,South,Organic,Fashion,0.0,Yes
USR04485,SES04485,Browse,2025-11-07 16:05-24,Mobile,North,Organic,Fashion,0.0,Yes
USR04486,SES04486,Browse,2025-10-25 08:38-00,Mobile,North,Google Ads,Home,0.0,Yes
USR04486,SES04486,Add to Cart,2025-10-25 08:40-00,Mobile,South,Email,Fashion,0.0,Yes
USR04486,SES04486,Checkout,2025-10-25 08:42-00,Mobile,East,Email,Sports,0.0,Yes
USR04487,SES04487,Browse,2025-11-17 03:39-15,Tablet,East,Google Ads,Home,0.0,Yes
USR04488,SES04488,Browse,2025-11-03 07:01-15,Tablet,South,Organic,Beauty,0.0,Yes
USR04488,SES04488,Add to Cart,2025-11-03 07:04-15,Tablet,East,Organic,Home,0.0,Yes
USR04489,SES04489,Browse,2025-11-11 11:23-54,Mobile,West,Email,Home,0.0,Yes
USR04489,SES04489,Add to Cart,2025-11-11 11:28-54,Desktop,West,Google Ads,Sports,0.0,Yes
USR04489,SES04489,Checkout,2025-11-11 11:32-54,Mobile,East,Email,Sports,0.0,Yes
USR04489,SES04489,Purchase,2025-11-11 11:37-54,Mobile,West,Email,Electronics,1879.27,No
USR04490,SES04490,Browse,2025-11-02 21:30-29,Mobile,East,Organic,Fashion,0.0,Yes
USR04490,SES04490,Add to Cart,2025-11-02 21:33-29,Tablet,East,Organic,Fashion,0.0,Yes
USR04491,SES04491,Browse,2025-10-27 15:33-20,Desktop,South,Social Media,Beauty,0.0,Yes
USR04491,SES04491,Add to Cart,2025-10-27 15:36-20,Desktop,North,Email,Home,0.0,Yes
USR04492,SES04492,Browse,2025-11-16 20:21-57,Mobile,West,Google Ads,Home,0.0,Yes
USR04492,SES04492,Add to Cart,2025-11-16 20:26-57,Tablet,South,Email,Fashion,0.0,Yes
USR04493,SES04493,Browse,2025-11-03 22:05-45,Mobile,North,Organic,Fashion,0.0,Yes
USR04493,SES04493,Add to Cart,2025-11-03 22:07-45,Desktop,North,Email,Beauty,0.0,Yes
USR04493,SES04493,Checkout,2025-11-03 22:10-45,Tablet,North,Social Media,Home,0.0,Yes
USR04494,SES04494,Browse,2025-11-06 03:58-07,Desktop,South,Email,Sports,0.0,Yes
USR04494,SES04494,Add to Cart,2025-11-06 04:03-07,Mobile,East,Social Media,Sports,0.0,Yes
USR04495,SES04495,Browse,2025-11-02 03:56-01,Desktop,South,Google Ads,Beauty,0.0,Yes
USR04496,SES04496,Browse,2025-11-09 05:33-12,Mobile,North,Email,Electronics,0.0,Yes
USR04496,SES04496,Add to Cart,2025-11-09 05:38-12,Desktop,East,Email,Fashion,0.0,Yes
USR04497,SES04497,Browse,2025-11-22 08:06-36,Mobile,West,Email,Fashion,0.0,Yes
USR04498,SES04498,Browse,2025-10-26 20:27-42,Desktop,North,Google Ads,Home,0.0,Yes
USR04498,SES04498,Add to Cart,2025-10-26 20:32-42,Tablet,North,Organic,Fashion,0.0,Yes
USR04499,SES04499,Browse,2025-11-23 08:14-39,Tablet,East,Social Media,Fashion,0.0,Yes
USR04499,SES04499,Add to Cart,2025-11-23 08:19-39,Desktop,North,Social Media,Sports,0.0,Yes
USR04500,SES04500,Browse,2025-11-04 05:30-51,Tablet,West,Google Ads,Fashion,0.0,Yes
USR04501,SES04501,Browse,2025-11-20 07:17-48,Desktop,North,Organic,Home,0.0,Yes
USR04501,SES04501,Add to Cart,2025-11-20 07:19-48,Mobile,East,Google Ads,Home,0.0,Yes
USR04502,SES04502,Browse,2025-11-07 17:46-25,Tablet,South,Social Media,Sports,0.0,Yes
USR04503,SES04503,Browse,2025-11-17 23:12-37,Desktop,East,Email,Sports,0.0,Yes
USR04503,SES04503,Add to Cart,2025-11-17 23:16-37,Mobile,West,Organic,Fashion,0.0,Yes
USR04504,SES04504,Browse,2025-11-10 01:53-59,Tablet,East,Social Media,Home,0.0,Yes
USR04504,SES04504,Add to Cart,2025-11-10 01:56-59,Mobile,West,Organic,Home,0.0,Yes
USR04504,SES04504,Checkout,2025-11-10 01:58-59,Desktop,East,Organic,Beauty,0.0,Yes
USR04504,SES04504,Purchase,2025-11-10 02:01-59,Mobile,North,Google Ads,Electronics,331.78,No
USR04505,SES04505,Browse,2025-11-07 21:10-46,Desktop,West,Email,Home,0.0,Yes
USR04505,SES04505,Add to Cart,2025-11-07 21:14-46,Desktop,South,Email,Home,0.0,Yes
USR04506,SES04506,Browse,2025-10-28 22:53-35,Desktop,North,Social Media,Beauty,0.0,Yes
USR04506,SES04506,Add to Cart,2025-10-28 22:56-35,Tablet,East,Google Ads,Beauty,0.0,Yes
USR04507,SES04507,Browse,2025-11-02 09:56-51,Tablet,East,Google Ads,Beauty,0.0,Yes
USR04507,SES04507,Add to Cart,2025-11-02 09:58-51,Desktop,South,Google Ads,Home,0.0,Yes
USR04507,SES04507,Checkout,2025-11-02 10:00-51,Tablet,West,Organic,Sports,0.0,Yes
USR04508,SES04508,Browse,2025-10-27 15:37-40,Desktop,North,Social Media,Sports,0.0,Yes
USR04509,SES04509,Browse,2025-11-03 15:55-48,Tablet,North,Social Media,Electronics,0.0,Yes
USR04509,SES04509,Add to Cart,2025-11-03 15:58-48,Desktop,West,Organic,Fashion,0.0,Yes
USR04509,SES04509,Checkout,2025-11-03 16:01-48,Mobile,West,Email,Beauty,0.0,Yes
USR04510,SES04510,Browse,2025-10-29 13:56-00,Desktop,North,Organic,Sports,0.0,Yes
USR04510,SES04510,Add to Cart,2025-10-29 14:00-00,Desktop,East,Organic,Sports,0.0,Yes
USR04511,SES04511,Browse,2025-11-23 07:29-47,Mobile,West,Organic,Sports,0.0,Yes
USR04511,SES04511,Add to Cart,2025-11-23 07:32-47,Tablet,East,Email,Sports,0.0,Yes
USR04511,SES04511,Checkout,2025-11-23 07:37-47,Tablet,East,Email,Beauty,0.0,Yes
USR04512,SES04512,Browse,2025-10-25 18:09-40,Mobile,South,Organic,Fashion,0.0,Yes
USR04512,SES04512,Add to Cart,2025-10-25 18:13-40,Desktop,West,Email,Electronics,0.0,Yes
USR04512,SES04512,Checkout,2025-10-25 18:17-40,Tablet,East,Google Ads,Sports,0.0,Yes
USR04513,SES04513,Browse,2025-11-08 14:19-12,Tablet,North,Organic,Sports,0.0,Yes
USR04514,SES04514,Browse,2025-11-06 09:53-58,Tablet,East,Email,Home,0.0,Yes
USR04514,SES04514,Add to Cart,2025-11-06 09:55-58,Mobile,South,Google Ads,Sports,0.0,Yes
USR04514,SES04514,Checkout,2025-11-06 10:00-58,Mobile,North,Google Ads,Electronics,0.0,Yes
USR04515,SES04515,Browse,2025-11-19 04:13-32,Mobile,West,Social Media,Fashion,0.0,Yes
USR04515,SES04515,Add to Cart,2025-11-19 04:16-32,Tablet,North,Email,Electronics,0.0,Yes
USR04516,SES04516,Browse,2025-11-03 16:44-27,Tablet,North,Email,Fashion,0.0,Yes
USR04516,SES04516,Add to Cart,2025-11-03 16:47-27,Tablet,West,Social Media,Home,0.0,Yes
USR04517,SES04517,Browse,2025-11-14 23:58-30,Mobile,East,Email,Electronics,0.0,Yes
USR04518,SES04518,Browse,2025-11-21 21:57-47,Tablet,East,Organic,Electronics,0.0,Yes
USR04518,SES04518,Add to Cart,2025-11-21 22:01-47,Mobile,East,Email,Sports,0.0,Yes
USR04518,SES04518,Checkout,2025-11-21 22:06-47,Mobile,West,Google Ads,Sports,0.0,Yes
USR04519,SES04519,Browse,2025-11-21 16:56-11,Tablet,North,Social Media,Beauty,0.0,Yes
USR04519,SES04519,Add to Cart,2025-11-21 17:00-11,Mobile,North,Social Media,Sports,0.0,Yes
USR04520,SES04520,Browse,2025-10-25 09:00-37,Tablet,South,Organic,Beauty,0.0,Yes
USR04520,SES04520,Add to Cart,2025-10-25 09:02-37,Desktop,South,Organic,Sports,0.0,Yes
USR04521,SES04521,Browse,2025-11-23 09:59-15,Mobile,North,Google Ads,Sports,0.0,Yes
USR04521,SES04521,Add to Cart,2025-11-23 10:03-15,Desktop,North,Social Media,Fashion,0.0,Yes
USR04522,SES04522,Browse,2025-11-19 08:03-12,Tablet,North,Social Media,Beauty,0.0,Yes
USR04523,SES04523,Browse,2025-11-22 22:35-22,Tablet,East,Social Media,Electronics,0.0,Yes
USR04524,SES04524,Browse,2025-10-28 18:04-47,Desktop,West,Google Ads,Beauty,0.0,Yes
USR04524,SES04524,Add to Cart,2025-10-28 18:09-47,Tablet,West,Google Ads,Beauty,0.0,Yes
USR04524,SES04524,Checkout,2025-10-28 18:11-47,Tablet,West,Organic,Home,0.0,Yes
USR04524,SES04524,Purchase,2025-10-28 18:14-47,Mobile,North,Email,Fashion,1434.72,No
USR04525,SES04525,Browse,2025-11-18 13:33-28,Mobile,South,Google Ads,Sports,0.0,Yes
USR04526,SES04526,Browse,2025-11-13 15:18-17,Mobile,South,Google Ads,Fashion,0.0,Yes
USR04526,SES04526,Add to Cart,2025-11-13 15:21-17,Mobile,West,Email,Home,0.0,Yes
USR04527,SES04527,Browse,2025-10-27 08:26-43,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04527,SES04527,Add to Cart,2025-10-27 08:31-43,Tablet,East,Email,Electronics,0.0,Yes
USR04528,SES04528,Browse,2025-11-18 08:21-34,Tablet,East,Organic,Beauty,0.0,Yes
USR04528,SES04528,Add to Cart,2025-11-18 08:23-34,Desktop,East,Organic,Fashion,0.0,Yes
USR04528,SES04528,Checkout,2025-11-18 08:27-34,Tablet,West,Google Ads,Sports,0.0,Yes
USR04528,SES04528,Purchase,2025-11-18 08:29-34,Mobile,North,Organic,Home,375.81,No
USR04529,SES04529,Browse,2025-11-16 21:47-35,Desktop,East,Email,Beauty,0.0,Yes
USR04530,SES04530,Browse,2025-10-26 11:04-38,Mobile,North,Email,Home,0.0,Yes
USR04531,SES04531,Browse,2025-11-22 19:17-59,Desktop,North,Social Media,Beauty,0.0,Yes
USR04531,SES04531,Add to Cart,2025-11-22 19:21-59,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04531,SES04531,Checkout,2025-11-22 19:24-59,Desktop,North,Social Media,Beauty,0.0,Yes
USR04532,SES04532,Browse,2025-11-23 01:18-05,Tablet,East,Email,Sports,0.0,Yes
USR04532,SES04532,Add to Cart,2025-11-23 01:22-05,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04533,SES04533,Browse,2025-11-22 15:04-15,Desktop,South,Organic,Electronics,0.0,Yes
USR04533,SES04533,Add to Cart,2025-11-22 15:09-15,Desktop,North,Social Media,Sports,0.0,Yes
USR04534,SES04534,Browse,2025-11-05 14:31-06,Desktop,East,Email,Sports,0.0,Yes
USR04534,SES04534,Add to Cart,2025-11-05 14:36-06,Desktop,East,Email,Home,0.0,Yes
USR04535,SES04535,Browse,2025-10-30 05:09-34,Tablet,East,Google Ads,Home,0.0,Yes
USR04535,SES04535,Add to Cart,2025-10-30 05:12-34,Mobile,West,Email,Beauty,0.0,Yes
USR04535,SES04535,Checkout,2025-10-30 05:17-34,Desktop,East,Email,Beauty,0.0,Yes
USR04535,SES04535,Purchase,2025-10-30 05:19-34,Desktop,North,Email,Sports,1067.98,No
USR04536,SES04536,Browse,2025-10-31 07:11-31,Tablet,North,Email,Beauty,0.0,Yes
USR04536,SES04536,Add to Cart,2025-10-31 07:13-31,Desktop,South,Email,Electronics,0.0,Yes
USR04536,SES04536,Checkout,2025-10-31 07:15-31,Desktop,West,Social Media,Fashion,0.0,Yes
USR04537,SES04537,Browse,2025-11-12 14:14-20,Desktop,South,Social Media,Beauty,0.0,Yes
USR04537,SES04537,Add to Cart,2025-11-12 14:19-20,Tablet,North,Organic,Beauty,0.0,Yes
USR04537,SES04537,Checkout,2025-11-12 14:21-20,Mobile,South,Google Ads,Sports,0.0,Yes
USR04538,SES04538,Browse,2025-11-04 19:30-42,Desktop,East,Organic,Home,0.0,Yes
USR04539,SES04539,Browse,2025-11-11 08:53-34,Mobile,West,Social Media,Electronics,0.0,Yes
USR04539,SES04539,Add to Cart,2025-11-11 08:57-34,Mobile,North,Email,Fashion,0.0,Yes
USR04540,SES04540,Browse,2025-11-14 08:53-33,Tablet,North,Google Ads,Fashion,0.0,Yes
USR04540,SES04540,Add to Cart,2025-11-14 08:55-33,Desktop,East,Google Ads,Home,0.0,Yes
USR04541,SES04541,Browse,2025-11-08 05:20-37,Tablet,South,Organic,Home,0.0,Yes
USR04541,SES04541,Add to Cart,2025-11-08 05:24-37,Desktop,East,Google Ads,Electronics,0.0,Yes
USR04541,SES04541,Checkout,2025-11-08 05:26-37,Desktop,North,Email,Electronics,0.0,Yes
USR04542,SES04542,Browse,2025-11-18 10:33-45,Desktop,East,Social Media,Beauty,0.0,Yes
USR04543,SES04543,Browse,2025-11-13 00:22-43,Tablet,North,Social Media,Beauty,0.0,Yes
USR04544,SES04544,Browse,2025-11-16 13:05-20,Tablet,West,Organic,Beauty,0.0,Yes
USR04544,SES04544,Add to Cart,2025-11-16 13:10-20,Tablet,South,Email,Electronics,0.0,Yes
USR04544,SES04544,Checkout,2025-11-16 13:13-20,Desktop,West,Google Ads,Home,0.0,Yes
USR04545,SES04545,Browse,2025-11-09 23:35-10,Mobile,West,Google Ads,Beauty,0.0,Yes
USR04546,SES04546,Browse,2025-11-07 21:02-42,Desktop,West,Organic,Sports,0.0,Yes
USR04547,SES04547,Browse,2025-10-27 04:40-55,Mobile,East,Google Ads,Home,0.0,Yes
USR04547,SES04547,Add to Cart,2025-10-27 04:44-55,Mobile,South,Organic,Fashion,0.0,Yes
USR04548,SES04548,Browse,2025-11-19 07:43-55,Tablet,South,Social Media,Sports,0.0,Yes
USR04549,SES04549,Browse,2025-11-23 08:03-17,Tablet,East,Google Ads,Sports,0.0,Yes
USR04549,SES04549,Add to Cart,2025-11-23 08:05-17,Mobile,West,Social Media,Home,0.0,Yes
USR04549,SES04549,Checkout,2025-11-23 08:09-17,Desktop,West,Social Media,Electronics,0.0,Yes
USR04550,SES04550,Browse,2025-11-13 03:45-30,Tablet,West,Google Ads,Beauty,0.0,Yes
USR04551,SES04551,Browse,2025-11-03 04:32-08,Desktop,South,Google Ads,Sports,0.0,Yes
USR04551,SES04551,Add to Cart,2025-11-03 04:35-08,Desktop,West,Social Media,Fashion,0.0,Yes
USR04551,SES04551,Checkout,2025-11-03 04:37-08,Tablet,North,Social Media,Electronics,0.0,Yes
USR04552,SES04552,Browse,2025-10-27 17:46-43,Desktop,South,Google Ads,Fashion,0.0,Yes
USR04552,SES04552,Add to Cart,2025-10-27 17:49-43,Desktop,East,Social Media,Sports,0.0,Yes
USR04552,SES04552,Checkout,2025-10-27 17:54-43,Mobile,South,Organic,Sports,0.0,Yes
USR04553,SES04553,Browse,2025-11-01 10:16-49,Desktop,South,Email,Sports,0.0,Yes
USR04554,SES04554,Browse,2025-11-20 20:29-42,Mobile,West,Organic,Home,0.0,Yes
USR04554,SES04554,Add to Cart,2025-11-20 20:32-42,Tablet,West,Organic,Fashion,0.0,Yes
USR04554,SES04554,Checkout,2025-11-20 20:35-42,Desktop,North,Email,Sports,0.0,Yes
USR04555,SES04555,Browse,2025-10-27 20:41-47,Tablet,East,Organic,Home,0.0,Yes
USR04555,SES04555,Add to Cart,2025-10-27 20:45-47,Mobile,West,Organic,Home,0.0,Yes
USR04556,SES04556,Browse,2025-11-15 16:05-25,Mobile,South,Email,Electronics,0.0,Yes
USR04557,SES04557,Browse,2025-11-16 20:08-47,Mobile,North,Email,Beauty,0.0,Yes
USR04557,SES04557,Add to Cart,2025-11-16 20:12-47,Tablet,East,Social Media,Beauty,0.0,Yes
USR04558,SES04558,Browse,2025-11-02 19:17-57,Tablet,West,Organic,Electronics,0.0,Yes
USR04559,SES04559,Browse,2025-11-05 14:29-59,Desktop,South,Organic,Sports,0.0,Yes
USR04560,SES04560,Browse,2025-10-30 13:01-28,Mobile,North,Organic,Fashion,0.0,Yes
USR04560,SES04560,Add to Cart,2025-10-30 13:05-28,Tablet,North,Organic,Home,0.0,Yes
USR04561,SES04561,Browse,2025-11-03 02:32-47,Mobile,North,Email,Sports,0.0,Yes
USR04562,SES04562,Browse,2025-11-04 13:55-21,Desktop,North,Email,Home,0.0,Yes
USR04563,SES04563,Browse,2025-11-10 17:49-51,Desktop,North,Social Media,Beauty,0.0,Yes
USR04563,SES04563,Add to Cart,2025-11-10 17:51-51,Mobile,North,Email,Fashion,0.0,Yes
USR04564,SES04564,Browse,2025-10-25 11:35-59,Desktop,North,Google Ads,Sports,0.0,Yes
USR04564,SES04564,Add to Cart,2025-10-25 11:38-59,Desktop,North,Social Media,Fashion,0.0,Yes
USR04565,SES04565,Browse,2025-11-21 00:43-27,Desktop,West,Social Media,Electronics,0.0,Yes
USR04565,SES04565,Add to Cart,2025-11-21 00:45-27,Mobile,North,Organic,Beauty,0.0,Yes
USR04566,SES04566,Browse,2025-11-11 02:15-26,Tablet,North,Organic,Home,0.0,Yes
USR04566,SES04566,Add to Cart,2025-11-11 02:19-26,Desktop,East,Social Media,Fashion,0.0,Yes
USR04566,SES04566,Checkout,2025-11-11 02:23-26,Tablet,West,Email,Electronics,0.0,Yes
USR04567,SES04567,Browse,2025-11-11 04:39-08,Desktop,West,Google Ads,Beauty,0.0,Yes
USR04568,SES04568,Browse,2025-11-18 10:08-16,Desktop,West,Social Media,Fashion,0.0,Yes
USR04569,SES04569,Browse,2025-10-30 01:07-48,Tablet,West,Social Media,Home,0.0,Yes
USR04569,SES04569,Add to Cart,2025-10-30 01:09-48,Mobile,North,Email,Electronics,0.0,Yes
USR04569,SES04569,Checkout,2025-10-30 01:14-48,Desktop,East,Organic,Beauty,0.0,Yes
USR04570,SES04570,Browse,2025-11-12 12:23-33,Mobile,North,Google Ads,Fashion,0.0,Yes
USR04571,SES04571,Browse,2025-11-12 20:44-06,Mobile,West,Email,Fashion,0.0,Yes
USR04571,SES04571,Add to Cart,2025-11-12 20:48-06,Mobile,North,Organic,Electronics,0.0,Yes
USR04572,SES04572,Browse,2025-10-30 07:09-05,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04572,SES04572,Add to Cart,2025-10-30 07:12-05,Tablet,South,Social Media,Home,0.0,Yes
USR04572,SES04572,Checkout,2025-10-30 07:15-05,Tablet,East,Social Media,Sports,0.0,Yes
USR04572,SES04572,Purchase,2025-10-30 07:18-05,Desktop,North,Email,Sports,1968.88,No
USR04573,SES04573,Browse,2025-11-05 06:57-49,Desktop,North,Social Media,Sports,0.0,Yes
USR04573,SES04573,Add to Cart,2025-11-05 07:01-49,Desktop,East,Google Ads,Sports,0.0,Yes
USR04573,SES04573,Checkout,2025-11-05 07:06-49,Desktop,North,Google Ads,Electronics,0.0,Yes
USR04574,SES04574,Browse,2025-11-03 18:36-14,Tablet,West,Social Media,Sports,0.0,Yes
USR04574,SES04574,Add to Cart,2025-11-03 18:38-14,Desktop,North,Google Ads,Fashion,0.0,Yes
USR04574,SES04574,Checkout,2025-11-03 18:41-14,Mobile,South,Social Media,Fashion,0.0,Yes
USR04575,SES04575,Browse,2025-11-13 09:22-37,Mobile,South,Google Ads,Sports,0.0,Yes
USR04576,SES04576,Browse,2025-11-05 03:54-42,Tablet,West,Google Ads,Beauty,0.0,Yes
USR04576,SES04576,Add to Cart,2025-11-05 03:58-42,Mobile,South,Email,Home,0.0,Yes
USR04577,SES04577,Browse,2025-11-03 01:42-30,Tablet,West,Email,Beauty,0.0,Yes
USR04578,SES04578,Browse,2025-10-28 13:51-30,Mobile,East,Social Media,Fashion,0.0,Yes
USR04578,SES04578,Add to Cart,2025-10-28 13:54-30,Mobile,South,Social Media,Sports,0.0,Yes
USR04579,SES04579,Browse,2025-11-19 20:31-42,Tablet,South,Organic,Electronics,0.0,Yes
USR04579,SES04579,Add to Cart,2025-11-19 20:34-42,Tablet,South,Social Media,Electronics,0.0,Yes
USR04580,SES04580,Browse,2025-11-04 05:30-09,Desktop,East,Google Ads,Beauty,0.0,Yes
USR04580,SES04580,Add to Cart,2025-11-04 05:32-09,Tablet,South,Social Media,Fashion,0.0,Yes
USR04580,SES04580,Checkout,2025-11-04 05:37-09,Mobile,East,Organic,Sports,0.0,Yes
USR04581,SES04581,Browse,2025-11-19 01:01-58,Mobile,West,Organic,Electronics,0.0,Yes
USR04581,SES04581,Add to Cart,2025-11-19 01:04-58,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04581,SES04581,Checkout,2025-11-19 01:07-58,Desktop,East,Google Ads,Sports,0.0,Yes
USR04582,SES04582,Browse,2025-10-31 19:50-17,Desktop,North,Email,Fashion,0.0,Yes
USR04583,SES04583,Browse,2025-11-23 14:47-53,Desktop,West,Organic,Fashion,0.0,Yes
USR04584,SES04584,Browse,2025-11-01 14:37-33,Desktop,West,Social Media,Fashion,0.0,Yes
USR04584,SES04584,Add to Cart,2025-11-01 14:41-33,Desktop,East,Email,Beauty,0.0,Yes
USR04585,SES04585,Browse,2025-11-07 09:31-41,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04585,SES04585,Add to Cart,2025-11-07 09:33-41,Desktop,South,Email,Fashion,0.0,Yes
USR04586,SES04586,Browse,2025-11-01 08:42-05,Tablet,East,Organic,Fashion,0.0,Yes
USR04586,SES04586,Add to Cart,2025-11-01 08:44-05,Tablet,East,Email,Home,0.0,Yes
USR04587,SES04587,Browse,2025-11-20 06:10-35,Tablet,West,Email,Sports,0.0,Yes
USR04587,SES04587,Add to Cart,2025-11-20 06:12-35,Desktop,South,Organic,Sports,0.0,Yes
USR04588,SES04588,Browse,2025-11-14 14:43-44,Desktop,North,Organic,Electronics,0.0,Yes
USR04588,SES04588,Add to Cart,2025-11-14 14:47-44,Mobile,North,Social Media,Home,0.0,Yes
USR04589,SES04589,Browse,2025-11-21 13:23-37,Tablet,West,Email,Fashion,0.0,Yes
USR04590,SES04590,Browse,2025-11-13 03:27-07,Tablet,North,Email,Beauty,0.0,Yes
USR04590,SES04590,Add to Cart,2025-11-13 03:30-07,Mobile,South,Social Media,Beauty,0.0,Yes
USR04591,SES04591,Browse,2025-11-11 05:56-11,Mobile,West,Organic,Electronics,0.0,Yes
USR04591,SES04591,Add to Cart,2025-11-11 05:59-11,Mobile,North,Email,Beauty,0.0,Yes
USR04591,SES04591,Checkout,2025-11-11 06:01-11,Mobile,North,Organic,Sports,0.0,Yes
USR04592,SES04592,Browse,2025-11-22 01:00-41,Desktop,East,Email,Home,0.0,Yes
USR04593,SES04593,Browse,2025-11-23 05:42-04,Mobile,South,Organic,Home,0.0,Yes
USR04593,SES04593,Add to Cart,2025-11-23 05:44-04,Mobile,North,Organic,Sports,0.0,Yes
USR04593,SES04593,Checkout,2025-11-23 05:46-04,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04593,SES04593,Purchase,2025-11-23 05:49-04,Mobile,East,Email,Fashion,1881.33,No
USR04594,SES04594,Browse,2025-11-23 13:30-35,Tablet,North,Social Media,Home,0.0,Yes
USR04594,SES04594,Add to Cart,2025-11-23 13:32-35,Mobile,South,Google Ads,Electronics,0.0,Yes
USR04595,SES04595,Browse,2025-11-02 18:45-56,Desktop,West,Google Ads,Beauty,0.0,Yes
USR04595,SES04595,Add to Cart,2025-11-02 18:49-56,Mobile,West,Organic,Electronics,0.0,Yes
USR04596,SES04596,Browse,2025-11-10 22:10-33,Desktop,South,Email,Electronics,0.0,Yes
USR04596,SES04596,Add to Cart,2025-11-10 22:13-33,Tablet,South,Google Ads,Sports,0.0,Yes
USR04596,SES04596,Checkout,2025-11-10 22:18-33,Tablet,East,Google Ads,Sports,0.0,Yes
USR04597,SES04597,Browse,2025-11-02 10:49-06,Desktop,East,Organic,Home,0.0,Yes
USR04597,SES04597,Add to Cart,2025-11-02 10:53-06,Mobile,North,Organic,Electronics,0.0,Yes
USR04598,SES04598,Browse,2025-11-17 05:25-31,Mobile,North,Organic,Fashion,0.0,Yes
USR04598,SES04598,Add to Cart,2025-11-17 05:30-31,Desktop,East,Organic,Sports,0.0,Yes
USR04598,SES04598,Checkout,2025-11-17 05:32-31,Mobile,North,Organic,Sports,0.0,Yes
